pano_id,lat,lng,date,year,filename
_oKV-DYs0G4PG3IQ3Q-b8Q,19.42492228589615,-99.16664222584234,2024-09,2024,gs_00451__oKV-DYs0G4PG3IQ3Q-b8Q
Ei3a468j3FAZOQVOb4tUBQ,19.4251404595217,-99.16703224885369,2024-09,2024,gs_00452_Ei3a468j3FAZOQVOb4tUBQ
-dJ5_VP3atA13UF1uS0_1A,19.42518061958399,-99.16694760432232,2024-09,2024,gs_00453_-dJ5_VP3atA13UF1uS0_1A
xKi2vnXWGeRCdthZ3rHbxg,19.4254118507918,-99.16690198754604,2024-09,2024,gs_00454_xKi2vnXWGeRCdthZ3rHbxg
xRQkX0E1TeY1l7i7_e-NYg,19.42596047135673,-99.16684412185792,2023-01,2023,gs_00455_xRQkX0E1TeY1l7i7_e-NYg
MgKXy4h38s3thFbBBYjOZg,19.42644114338242,-99.16704331516128,2024-09,2024,gs_00456_MgKXy4h38s3thFbBBYjOZg
lZEdTSgcAw9k3bZTYoBteQ,19.42658027208203,-99.1669272457208,2024-09,2024,gs_00457_lZEdTSgcAw9k3bZTYoBteQ
nO4nd_LjVbl2QmkTvl1MaQ,19.4267946654893,-99.16683592774196,2024-09,2024,gs_00458_nO4nd_LjVbl2QmkTvl1MaQ
5HQNVjU_XiT1C72sUStKfA,19.42696726754097,-99.16677088169646,2024-09,2024,gs_00459_5HQNVjU_XiT1C72sUStKfA
NPdPt0usByGSV8apxjqsbA,19.42727793392941,-99.1669891662966,2024-09,2024,gs_00460_NPdPt0usByGSV8apxjqsbA
FginnykypbMPAivhd3r21g,19.42277328621968,-99.1666875890451,2022-06,2022,gs_00461_FginnykypbMPAivhd3r21g
FOcdPByitrpQ2HxYdsadTA,19.42294677300095,-99.16673827421818,2024-12,2024,gs_00462_FOcdPByitrpQ2HxYdsadTA
hXqoQJ7qFOr9POydgwzmXA,19.42313273022684,-99.16665270076956,2024-09,2024,gs_00463_hXqoQJ7qFOr9POydgwzmXA
FGgfAH33WG_A2qehTaxAwg,19.42316791494144,-99.16657574387646,2024-09,2024,gs_00464_FGgfAH33WG_A2qehTaxAwg
0fQNInNhT6vZxnFsJXHLYw,19.42320821150022,-99.16649371855355,2024-09,2024,gs_00465_0fQNInNhT6vZxnFsJXHLYw
7GnmIJK2Gr6UWSXS8BcZ2A,19.42418548985879,-99.16671757776864,2024-09,2024,gs_00466_7GnmIJK2Gr6UWSXS8BcZ2A
1r76Vq4s3HJXQQXR8SIx6A,19.42423446380829,-99.1666115613455,2024-09,2024,gs_00467_1r76Vq4s3HJXQQXR8SIx6A
ooc2v3d8jC9-LpCHZ9nUeQ,19.42467835091692,-99.16651069804196,2024-09,2024,gs_00468_ooc2v3d8jC9-LpCHZ9nUeQ
KYmamNMy7aA9vqDhaLa01w,19.42484158654975,-99.16659872111892,2024-09,2024,gs_00469_KYmamNMy7aA9vqDhaLa01w
Qw5mrHfOoyIbCd3xhyw0ew,19.42500324642209,-99.16668589953989,2024-09,2024,gs_00470_Qw5mrHfOoyIbCd3xhyw0ew
r4KEfTFQvIYF-nIRLMbXzA,19.4260006486498,-99.16675913962374,2023-01,2023,gs_00471_r4KEfTFQvIYF-nIRLMbXzA
QQlyGjIFIZcJYTUkHOgVhQ,19.42619721435712,-99.16656881691496,2023-01,2023,gs_00472_QQlyGjIFIZcJYTUkHOgVhQ
OVMCMZfhhzuP-iDlaTPdAQ,19.42639297001998,-99.16666630128196,2023-01,2023,gs_00473_OVMCMZfhhzuP-iDlaTPdAQ
1sqzoMNzQIacRJMe-q9SlA,19.42654601913594,-99.16674596147224,2023-01,2023,gs_00474_1sqzoMNzQIacRJMe-q9SlA
gFdXebA-Pa7TiJFeQAvdMQ,19.42701383965642,-99.1667158882628,2022-07,2022,gs_00475_gFdXebA-Pa7TiJFeQAvdMQ
YgoLvnQyDPRbUrzkDT3lAA,19.42706560175831,-99.16660809786312,2024-09,2024,gs_00476_YgoLvnQyDPRbUrzkDT3lAA
KN3RaPvdVOvmNPgewWOA-g,19.42740461025616,-99.16672121020632,2024-09,2024,gs_00477_KN3RaPvdVOvmNPgewWOA-g
tjbJ_jPF80ewfn7upBNfEA,19.42281945126829,-99.16647716144398,2022-06,2022,gs_00478_tjbJ_jPF80ewfn7upBNfEA
svpHrstVGyIi59zk938-oQ,19.42298534749846,-99.1665357026682,2024-12,2024,gs_00479_svpHrstVGyIi59zk938-oQ
DwFK79ARq1MC1TbHznINdw,19.42324726591451,-99.16640603349168,2024-09,2024,gs_00480_DwFK79ARq1MC1TbHznINdw
p10evNu0GA3GegYmdYzvgg,19.42328495034961,-99.16632054487238,2024-09,2024,gs_00481_p10evNu0GA3GegYmdYzvgg
26El2JCJ7Ed0UNLPhvJT7w,19.42394510291621,-99.16612329628124,2024-09,2024,gs_00482_26El2JCJ7Ed0UNLPhvJT7w
tm6zA8-d-M-_EscSyeiaQg,19.42427779115022,-99.16651762499843,2024-09,2024,gs_00483_tm6zA8-d-M-_EscSyeiaQg
vNxJi9TWODSMUFKNcZUu6Q,19.42459633701571,-99.16646651758964,2024-09,2024,gs_00484_vNxJi9TWODSMUFKNcZUu6Q
iCLG_DJ1FXoObO8WxuKoGw,19.42538627835636,-99.16651365466964,2024-09,2024,gs_00485_iCLG_DJ1FXoObO8WxuKoGw
FLVqloB7LcMFeEl9porI4Q,19.42543127989042,-99.16641684628796,2024-09,2024,gs_00486_FLVqloB7LcMFeEl9porI4Q
g4_zycSQ7WfyCEnAASkA6g,19.42604051768981,-99.16667491775682,2023-01,2023,gs_00487_g4_zycSQ7WfyCEnAASkA6g
CkNvKDI6wsoNcA4JBUF-ag,19.42610690976561,-99.16656586028522,2023-01,2023,gs_00488_CkNvKDI6wsoNcA4JBUF-ag
3hqEkaPS7x5f7mow-zsp_w,19.42630679004553,-99.16662271207026,2023-01,2023,gs_00489_3hqEkaPS7x5f7mow-zsp_w
ME3-01hnR3izBwIFLcVYMA,19.4267092377084,-99.16634757683704,2024-09,2024,gs_00490_ME3-01hnR3izBwIFLcVYMA
3XMQ88PbPTiyRxB5dcoWnw,19.42679487395218,-99.1663894764002,2024-09,2024,gs_00491_3XMQ88PbPTiyRxB5dcoWnw
A22LwQQik23LhDqNzbUoRg,19.42695168708277,-99.16647116371637,2022-06,2022,gs_00492_A22LwQQik23LhDqNzbUoRg
7QVOs8-5PPQDKsLY29O1iQ,19.42710368528568,-99.16652007477587,2024-09,2024,gs_00493_7QVOs8-5PPQDKsLY29O1iQ
nMTdW8cnWjGScN-vWFbnpw,19.42748680614654,-99.16654507940504,2024-09,2024,gs_00494_nMTdW8cnWjGScN-vWFbnpw
U2GfmuqkmDU5A-hssTictg,19.42274042221841,-99.16633135765716,2024-09,2024,gs_00495_U2GfmuqkmDU5A-hssTictg
7xgTeCor3Ot-_pj3tpq3mQ,19.42302377699058,-99.16634309966724,2024-12,2024,gs_00496_7xgTeCor3Ot-_pj3tpq3mQ
LGeCjUQUA7cCZ0iJMO6rqQ,19.42332476662347,-99.16623024128158,2024-09,2024,gs_00497_LGeCjUQUA7cCZ0iJMO6rqQ
x_WmfIjgWv7ZvTuwGwdr7g,19.42386327314262,-99.16608080553472,2024-09,2024,gs_00498_x_WmfIjgWv7ZvTuwGwdr7g
mtZMqiDuMRxFFNGA0lJ2Vw,19.42402648738062,-99.16616570257553,2024-09,2024,gs_00499_mtZMqiDuMRxFFNGA0lJ2Vw
r8aD_0V5EGqn4uHJc120Ig,19.42438287090931,-99.1662908097218,2024-09,2024,gs_00500_r8aD_0V5EGqn4uHJc120Ig
7hwwx3ZundN-yWpsXYtDQg,19.42547063479244,-99.16633211793112,2024-09,2024,gs_00501_7hwwx3ZundN-yWpsXYtDQg
TMLCNkP0waGNh7IR_1dwag,19.42551088867959,-99.16624561569304,2024-09,2024,gs_00502_TMLCNkP0waGNh7IR_1dwag
R1O8IDRS3PetEoNBwcvXeQ,19.42555479416743,-99.16615091950226,2024-09,2024,gs_00503_R1O8IDRS3PetEoNBwcvXeQ
YafObMGavuI4j5EOOEtVXg,19.42628091484353,-99.16613554510896,2024-09,2024,gs_00504_YafObMGavuI4j5EOOEtVXg
RIhVYIW1O7_K8KKdhLBcuw,19.42644637289287,-99.16621875271233,2024-09,2024,gs_00505_RIhVYIW1O7_K8KKdhLBcuw
vp63iEJYYFsKZX2o-XDatw,19.42661632236645,-99.16630204487684,2024-09,2024,gs_00506_vp63iEJYYFsKZX2o-XDatw
HdIOecHwAW9WfkfAJqcOkw,19.42718195449372,-99.16634335309196,2024-09,2024,gs_00507_HdIOecHwAW9WfkfAJqcOkw
UD0N_Lum4q-zMEzmYs67SQ,19.42760534776842,-99.1662903873476,2024-09,2024,gs_00508_UD0N_Lum4q-zMEzmYs67SQ
vU6A-9k7EExBmMapEbuXxA,19.4227825210311,-99.1661426409824,2024-09,2024,gs_00509_vU6A-9k7EExBmMapEbuXxA
Os3KR_5LZdXCmktH373Ing,19.42290307484252,-99.16609330777987,2022-06,2022,gs_00510_Os3KR_5LZdXCmktH373Ing
KDsUMKRE7ScowLZH6qvCTQ,19.42312016631369,-99.16609254750816,2022-10,2022,gs_00511_KDsUMKRE7ScowLZH6qvCTQ
KKJjKGLZJ9VQSPlMvUxfZQ,19.42336631659985,-99.16613588300768,2024-09,2024,gs_00512_KKJjKGLZJ9VQSPlMvUxfZQ
16oeVh8Z7wf_ZGqz3Uy8RQ,19.42361210175667,-99.1659501233998,2024-09,2024,gs_00513_16oeVh8Z7wf_ZGqz3Uy8RQ
YyU4GaIwncQ297OV-4mhMQ,19.42378127207793,-99.16603814586158,2024-09,2024,gs_00514_YyU4GaIwncQ297OV-4mhMQ
ILJ14KRThe0TPF2317ud4g,19.42444306481964,-99.16615852222532,2024-09,2024,gs_00515_ILJ14KRThe0TPF2317ud4g
BRP5KWQw5KnETAPtd7N49Q,19.42448227785507,-99.16607125990294,2024-09,2024,gs_00516_BRP5KWQw5KnETAPtd7N49Q
BT4FP6IjuAihxuieSpetCA,19.42556143823177,-99.16613689670385,2024-09,2024,gs_00517_BT4FP6IjuAihxuieSpetCA
jTJQ-w58cgDvPYrWUI86zA,19.42560694063288,-99.16604084904812,2024-09,2024,gs_00518_jTJQ-w58cgDvPYrWUI86zA
-XgfTjBTkz_g0xDdavVnvQ,19.42600769615526,-99.1659981049217,2024-09,2024,gs_00519_-XgfTjBTkz_g0xDdavVnvQ
H4pO3y66IomcCOdmkHYzjg,19.42619744076506,-99.16609356120378,2024-09,2024,gs_00520_H4pO3y66IomcCOdmkHYzjg
4zv4E-zm9TCLXVGbRFcQyw,19.4263624578134,-99.16617659981414,2024-09,2024,gs_00521_4zv4E-zm9TCLXVGbRFcQyw
HgnUdbTbqf1jdQpoot77FQ,19.42653674485945,-99.16626301750296,2024-09,2024,gs_00522_HgnUdbTbqf1jdQpoot77FQ
Uz5Z6_KZJL79DDlLBCZr_A,19.42688453505781,-99.1659610206091,2024-09,2024,gs_00523_Uz5Z6_KZJL79DDlLBCZr_A
mSTgeH4MsEDtKut4j27iYA,19.42704770273254,-99.16604507277728,2024-09,2024,gs_00524_mSTgeH4MsEDtKut4j27iYA
31v_PgLmalVbVJ5vMBRApw,19.42723023279029,-99.1661391775203,2024-09,2024,gs_00525_31v_PgLmalVbVJ5vMBRApw
W_6m-TV7kkISQ1mSrcNkqA,19.42730050376745,-99.1660831708242,2024-09,2024,gs_00526_W_6m-TV7kkISQ1mSrcNkqA
-JZYItuFJyXSGTPXWh6Z5w,19.42765124446591,-99.16619011577106,2024-09,2024,gs_00527_-JZYItuFJyXSGTPXWh6Z5w
VsEHu942rp3szsTKj2aEjA,19.42294319535512,-99.16590459166522,2022-06,2022,gs_00528_VsEHu942rp3szsTKj2aEjA
7F70Pl5BjSgVglhm-Xoeaw,19.42316921321897,-99.16589268077048,2022-10,2022,gs_00529_7F70Pl5BjSgVglhm-Xoeaw
1Xjwwe9Ab9rIbSG_v2t1Ug,19.42344424089273,-99.16595882427224,2024-09,2024,gs_00530_1Xjwwe9Ab9rIbSG_v2t1Ug
n4DO7KQ2B6eOge2kHrQaKw,19.42452066908349,-99.165987799029,2024-09,2024,gs_00531_n4DO7KQ2B6eOge2kHrQaKw
BWXC8ZyRChC0LRtD0lgjXA,19.42456111107887,-99.1659029021765,2024-09,2024,gs_00532_BWXC8ZyRChC0LRtD0lgjXA
_iLmCcNSnLzjiLhdcGJlxg,19.42460205391811,-99.16581699172173,2024-09,2024,gs_00533__iLmCcNSnLzjiLhdcGJlxg
AtvqeA3FDujUykDQDA9zew,19.424641789507,-99.16573361558665,2024-09,2024,gs_00534_AtvqeA3FDujUykDQDA9zew
PEwM9ycNBEo-1lgyH9cAZQ,19.42564561056423,-99.1659589932212,2024-09,2024,gs_00535_PEwM9ycNBEo-1lgyH9cAZQ
NwY2sC5hZpiPqEfHP0l81A,19.4258312807988,-99.16590932223386,2024-09,2024,gs_00536_NwY2sC5hZpiPqEfHP0l81A
xUUBNPrc-1QyonBsXw3pdg,19.42592825979121,-99.1659580640018,2024-09,2024,gs_00537_xUUBNPrc-1QyonBsXw3pdg
HgHxsL3hfxsy_r3a3SjQiw,19.42611335437266,-99.16605123942222,2024-09,2024,gs_00538_HgHxsL3hfxsy_r3a3SjQiw
daWdqHefcypimG8AX5peZg,19.42663766611392,-99.16583414001558,2024-09,2024,gs_00539_daWdqHefcypimG8AX5peZg
egK7GqmsaLGQ6f5MwnHyKw,19.42680241812602,-99.1659188678464,2024-09,2024,gs_00540_egK7GqmsaLGQ6f5MwnHyKw
3opUibisuPCa7MhawFE7LQ,19.42696603112373,-99.16600300444492,2024-09,2024,gs_00541_3opUibisuPCa7MhawFE7LQ
pwLWEKVVuAVanKl0K_71ng,19.42713506916282,-99.16609009774378,2024-09,2024,gs_00542_pwLWEKVVuAVanKl0K_71ng
kp8Ctz5rbomIU0x6XTDVpQ,19.42738591028807,-99.16590754827058,2024-09,2024,gs_00543_kp8Ctz5rbomIU0x6XTDVpQ
RD8UV_QawkkO50C7Qu5dOQ,19.42773160320263,-99.16601474640694,2024-09,2024,gs_00544_RD8UV_QawkkO50C7Qu5dOQ
IzA7O5QzhAUwpVZ8EJkYsg,19.42776566284333,-99.16594049330908,2024-09,2024,gs_00545_IzA7O5QzhAUwpVZ8EJkYsg
0dAlfFmN08qBgvutvb9Ghw,19.42297447017449,-99.16572009970665,2022-06,2022,gs_00546_0dAlfFmN08qBgvutvb9Ghw
3bBmDPnHb4lVnuEk_XmbOQ,19.42321680507606,-99.16570379617944,2022-07,2022,gs_00547_3bBmDPnHb4lVnuEk_XmbOQ
-CFF9tZ6AIWluVM3AtboKw,19.42356588665653,-99.16569957246826,2024-09,2024,gs_00548_-CFF9tZ6AIWluVM3AtboKw
10yDCvmn8Ad9UY9lWXRwyQ,19.42467961149841,-99.16565429429846,2024-09,2024,gs_00549_10yDCvmn8Ad9UY9lWXRwyQ
DbnGq12N3KWz4jQItLE73w,19.42472266475219,-99.16556399145776,2024-09,2024,gs_00550_DbnGq12N3KWz4jQItLE73w
oNoi0JpF8i8nz245fo_hHw,19.42568719580841,-99.16587105532068,2024-09,2024,gs_00551_oNoi0JpF8i8nz245fo_hHw
psQDvh83r_pJZJaqjDuOaQ,19.42570917861856,-99.16582577705408,2024-09,2024,gs_00552_psQDvh83r_pJZJaqjDuOaQ
Dscwyc1HfiUfj3mrGYF37Q,19.42575388504746,-99.1657365721857,2024-09,2024,gs_00553_Dscwyc1HfiUfj3mrGYF37Q
-2BZPriCG7-2CiOKXHS0Rw,19.42610183667259,-99.16554861717697,2024-09,2024,gs_00554_-2BZPriCG7-2CiOKXHS0Rw
PyH4tntxWqvKFPg1vd4fSw,19.42626681611598,-99.16563773736216,2024-09,2024,gs_00555_PyH4tntxWqvKFPg1vd4fSw
e2H37JdUYNDTfFlx4loa1g,19.42634751172482,-99.16568132603854,2024-09,2024,gs_00556_e2H37JdUYNDTfFlx4loa1g
NeipWeh3kFxFV7LNPOVS0Q,19.42651640813661,-99.16570548566396,2024-09,2024,gs_00557_NeipWeh3kFxFV7LNPOVS0Q
EYN0gdYoTZJCdnm-MTG6fQ,19.42672004426356,-99.1658764616826,2024-09,2024,gs_00558_EYN0gdYoTZJCdnm-MTG6fQ
Yi89aPj_TuxWbIjPuY5hiA,19.42711154359353,-99.1654889785112,2024-09,2024,gs_00559_Yi89aPj_TuxWbIjPuY5hiA
eywHzo7J3a6eHzkg0aVn3w,19.4272771141786,-99.16557885889696,2024-09,2024,gs_00560_eywHzo7J3a6eHzkg0aVn3w
OSZiDXk687OIPUuoGlpfqw,19.42744933441893,-99.16567237177362,2024-09,2024,gs_00561_OSZiDXk687OIPUuoGlpfqw
ZA-czfiHeQWvCAp8JUIh3w,19.42749148457703,-99.1656905337271,2024-09,2024,gs_00562_ZA-czfiHeQWvCAp8JUIh3w
K499v7A3kUi3PpSD-NYaqg,19.42784438621911,-99.16577078426836,2024-09,2024,gs_00563_K499v7A3kUi3PpSD-NYaqg
syXyxai97eNLKivsCXzbZw,19.42299746961316,-99.16554988428793,2024-10,2024,gs_00564_syXyxai97eNLKivsCXzbZw
44VakWs4ZqkkDEXfuf4iGQ,19.42315232620754,-99.16548010874176,2024-12,2024,gs_00565_44VakWs4ZqkkDEXfuf4iGQ
mJV28y0oG--kt985oEp8XQ,19.42326988632428,-99.16547039423348,2024-09,2024,gs_00566_mJV28y0oG--kt985oEp8XQ
-G0QsPUFVKCN5yexorqA_w,19.42365180904622,-99.16552614707956,2024-09,2024,gs_00567_-G0QsPUFVKCN5yexorqA_w
H42t_QZ120Utv1kXTdLjIQ,19.42369387289251,-99.16543584438315,2024-09,2024,gs_00568_H42t_QZ120Utv1kXTdLjIQ
lIQ6K06363sGGdFwkuwseg,19.42373885626622,-99.16533937519772,2024-09,2024,gs_00569_lIQ6K06363sGGdFwkuwseg
vTlbk3vETw9ywwZ2zEFWyw,19.42476682672912,-99.16547132344724,2024-09,2024,gs_00570_vTlbk3vETw9ywwZ2zEFWyw
GiztF4c_WteUwgoDp_tLCw,19.42480807336606,-99.16538473766364,2024-09,2024,gs_00571_GiztF4c_WteUwgoDp_tLCw
7d5rWB0RsfXKKycrqadOZg,19.4253253766289,-99.16514973164696,2024-09,2024,gs_00572_7d5rWB0RsfXKKycrqadOZg
NZ7TEirKGTtUrqbah82ReA,19.42549047144245,-99.16523302270132,2024-09,2024,gs_00573_NZ7TEirKGTtUrqbah82ReA
yrooORdJzoeZkKa4wE8TAg,19.42565915867528,-99.1653181722662,2024-09,2024,gs_00574_yrooORdJzoeZkKa4wE8TAg
pYxMSNC9tYEs-A9ED010xg,19.42584219760228,-99.16556035907249,2024-09,2024,gs_00575_pYxMSNC9tYEs-A9ED010xg
qPLr9hulzi1ZILudS2aYyA,19.42602174905298,-99.16550545094276,2024-09,2024,gs_00576_qPLr9hulzi1ZILudS2aYyA
K_-wEBTazCD2zkIRtY0Zsw,19.4261834058073,-99.16559271264956,2024-09,2024,gs_00577_K_-wEBTazCD2zkIRtY0Zsw
gdsoJ7FCjsZGQKbp9WDpEg,19.42659810653371,-99.16553738212748,2024-09,2024,gs_00578_gdsoJ7FCjsZGQKbp9WDpEg
IVqcJqRzw44u5JLxKSlG0Q,19.42663894714146,-99.16545349943928,2024-09,2024,gs_00579_IVqcJqRzw44u5JLxKSlG0Q
DJfY2gYG_qbnPFL_v8_UwA,19.42702946050017,-99.16544437625188,2024-09,2024,gs_00580_DJfY2gYG_qbnPFL_v8_UwA
CpTj8ZdqtCD6pnvEZ581-g,19.42719380650325,-99.16553358079528,2024-09,2024,gs_00581_CpTj8ZdqtCD6pnvEZ581-g
I8FLJvijZRCN6yIg61pQrw,19.42736156080937,-99.16562472834318,2024-09,2024,gs_00582_I8FLJvijZRCN6yIg61pQrw
7R6TgKm8zx1H4dhnLNhGlw,19.42757385549439,-99.16551981152692,2024-09,2024,gs_00583_7R6TgKm8zx1H4dhnLNhGlw
7HPAw9KRUINXPmKXK2g8Yg,19.42793234845388,-99.165589080263,2024-09,2024,gs_00584_7HPAw9KRUINXPmKXK2g8Yg
RaVMpoyq5wrN8tuecazcXw,19.42799093856896,-99.16546895817582,2024-09,2024,gs_00585_RaVMpoyq5wrN8tuecazcXw
cdLUEFxbFGpJg-HvwceXhg,19.42319412781452,-99.1652794832662,2024-12,2024,gs_00586_cdLUEFxbFGpJg-HvwceXhg
dRmYyBsA_q-tuWc1wEeiNw,19.42331591044638,-99.1652787230022,2024-09,2024,gs_00587_dRmYyBsA_q-tuWc1wEeiNw
QblrBRBvueo61roh7LOdpw,19.42378473859769,-99.1652411321798,2024-09,2024,gs_00588_QblrBRBvueo61roh7LOdpw
EsE7-reHbUP7P1Ixv0esmw,19.42382579206165,-99.16515302611906,2024-09,2024,gs_00589_EsE7-reHbUP7P1Ixv0esmw
043TQwOJbHsvlzG0I6sWZQ,19.42484982939308,-99.16529696934032,2024-09,2024,gs_00590_043TQwOJbHsvlzG0I6sWZQ
bCchzq6zK6w6T2OhUf9xDA,19.4248919792463,-99.1652085253234,2024-09,2024,gs_00591_bCchzq6zK6w6T2OhUf9xDA
8GUrQFbu9fQFmplDpSO3tw,19.4254071768638,-99.16519103926858,2024-09,2024,gs_00592_8GUrQFbu9fQFmplDpSO3tw
nq20x3t2TeSDRllHTLyNpw,19.42557446395478,-99.16527542852492,2024-09,2024,gs_00593_nq20x3t2TeSDRllHTLyNpw
ZvWYVkbfANgQXzXJrXglSQ,19.42574122006021,-99.16535964892232,2024-09,2024,gs_00594_ZvWYVkbfANgQXzXJrXglSQ
AH_5XgyN1vgVr3XFFsLKaQ,19.42596822504211,-99.16530338934916,2024-09,2024,gs_00595_AH_5XgyN1vgVr3XFFsLKaQ
7HufBOFiuds132VT2wVptw,19.42600792227872,-99.16522077401144,2024-09,2024,gs_00596_7HufBOFiuds132VT2wVptw
rxeyrrZAUwKRRCog74iU8w,19.42668331095483,-99.16536218313828,2024-09,2024,gs_00597_rxeyrrZAUwKRRCog74iU8w
jlL6xu19rUOu9VesmjT-Lg,19.42675870608955,-99.1652973072355,2024-09,2024,gs_00598_jlL6xu19rUOu9VesmjT-Lg
w_MjIqbfD-hX5eR4GIfH1w,19.42694921430887,-99.16540078770429,2024-09,2024,gs_00599_w_MjIqbfD-hX5eR4GIfH1w
5ki_AcQpHSclinRuVVWfBA,19.42761593779099,-99.1654327188473,2024-09,2024,gs_00600_5ki_AcQpHSclinRuVVWfBA
oNgX5WzG0ECdH9m2zvk-3g,19.42763582733372,-99.16539149557508,2024-09,2024,gs_00601_oNgX5WzG0ECdH9m2zvk-3g
qR0IH52SkyN9reCV2tyM0w,19.42767832482608,-99.16530330487537,2024-09,2024,gs_00602_qR0IH52SkyN9reCV2tyM0w
VyDZ8UHVw89jt2ueVGzM5A,19.42802682187426,-99.16539242478795,2024-09,2024,gs_00603_VyDZ8UHVw89jt2ueVGzM5A
jIXO5B5ofpqxYoEQQFAV2w,19.42324176478754,-99.1650754793499,2024-12,2024,gs_00604_jIXO5B5ofpqxYoEQQFAV2w
HLyZsEetsokYmcv75QR_Hw,19.42336327485389,-99.16509076906642,2024-09,2024,gs_00605_HLyZsEetsokYmcv75QR_Hw
S4hs8NEvrvXAh59dyZO-ng,19.42386694395826,-99.16506475120798,2024-09,2024,gs_00606_S4hs8NEvrvXAh59dyZO-ng
7QCVS3gs_-pDXvw-7MKwHw,19.42390930302968,-99.16497394219034,2024-09,2024,gs_00607_7QCVS3gs_-pDXvw-7MKwHw
-xnNijKzVfzT5OM17dRXkw,19.42455151420971,-99.16474746917196,2024-09,2024,gs_00608_-xnNijKzVfzT5OM17dRXkw
klELbo7TrJTQXJhurDRbwA,19.42471411757943,-99.16483380084767,2024-09,2024,gs_00609_klELbo7TrJTQXJhurDRbwA
yIagEoxz4EvICCpqE5T8vg,19.42493644503625,-99.16511518193477,2024-09,2024,gs_00610_yIagEoxz4EvICCpqE5T8vg
xGAfSHSSBGqTr-cFh-URvw,19.42521516638672,-99.16509414800969,2024-09,2024,gs_00611_xGAfSHSSBGqTr-cFh-URvw
JcthN26J3JOIkzp6IopyAQ,19.4260480176223,-99.16513739849614,2024-09,2024,gs_00612_JcthN26J3JOIkzp6IopyAQ
iQcolPWkS8N6fkP_jhxj1w,19.42608851107213,-99.16505326280566,2024-09,2024,gs_00613_iQcolPWkS8N6fkP_jhxj1w
m4SHkvJATtpaQ0G3rfmrhg,19.42612981785937,-99.16496726878752,2024-09,2024,gs_00614_m4SHkvJATtpaQ0G3rfmrhg
AAfdeC6ii5tvvJWTlcOY5g,19.426777290912,-99.16516459900932,2024-09,2024,gs_00615_AAfdeC6ii5tvvJWTlcOY5g
JFNe0ST5JtCDhs4ay93zbw,19.42681671840661,-99.1650802098696,2024-09,2024,gs_00616_JFNe0ST5JtCDhs4ay93zbw
KYsmCOzIGRcQs7u01XjsIw,19.42685775978652,-99.16499235740608,2024-09,2024,gs_00617_KYsmCOzIGRcQs7u01XjsIw
0nGNDosl4b0pE_3VF3HxXA,19.42771880167365,-99.16521950690569,2024-09,2024,gs_00618_0nGNDosl4b0pE_3VF3HxXA
YthZNqaeVwXhnANlM0Na1Q,19.42775858923505,-99.16513689165436,2024-09,2024,gs_00619_YthZNqaeVwXhnANlM0Na1Q
diN7z4C8AtYyk_vHZEAGcw,19.42813093984353,-99.16517042769192,2024-09,2024,gs_00620_diN7z4C8AtYyk_vHZEAGcw
xLpV2HKlAFTwHOSBTR0A2w,19.42311817722067,-99.16490399819848,2021-05,2021,gs_00621_xLpV2HKlAFTwHOSBTR0A2w
LX7QnLA0uPZsY4G_xhILrQ,19.42341787738317,-99.1648805990747,2024-09,2024,gs_00622_LX7QnLA0uPZsY4G_xhILrQ
8t1v01_FpwIDyglV1v7oFQ,19.42394975279818,-99.1648871035236,2024-09,2024,gs_00623_8t1v01_FpwIDyglV1v7oFQ
oAxuTsVPyhF7BtuLxOPGUg,19.42398999278767,-99.1648008562638,2024-09,2024,gs_00624_oAxuTsVPyhF7BtuLxOPGUg
EWKnipHBIbT8NW48Jx6ujg,19.42446999626741,-99.16470413442264,2024-09,2024,gs_00625_EWKnipHBIbT8NW48Jx6ujg
uXx0EEZ6inE5fFW8dRbKvQ,19.42463233419266,-99.16479038157844,2024-09,2024,gs_00626_uXx0EEZ6inE5fFW8dRbKvQ
_MrSjBk-9devTjYVmVqtlQ,19.42479888111685,-99.16487874066084,2024-09,2024,gs_00627__MrSjBk-9devTjYVmVqtlQ
e7pqK2sQLG_jfVdyfsEU0Q,19.42502138681462,-99.16493804097917,2024-09,2024,gs_00628_e7pqK2sQLG_jfVdyfsEU0Q
5gPNsgXI254qAUvPBsiHEA,19.42506333121852,-99.16485187813792,2024-09,2024,gs_00629_5gPNsgXI254qAUvPBsiHEA
tus7bM5Y_4cAAPC8LMLipA,19.42617192088327,-99.16487975434111,2024-09,2024,gs_00630_tus7bM5Y_4cAAPC8LMLipA
-vkW30chOGCQJYyT8ZtGnA,19.42621301358528,-99.16479443629515,2024-09,2024,gs_00631_-vkW30chOGCQJYyT8ZtGnA
FHJvmm5zgB0L0EPkmKJ2IQ,19.42689950321487,-99.16490306899124,2024-09,2024,gs_00632_FHJvmm5zgB0L0EPkmKJ2IQ
erknwp-gqsSaC6ndkECafg,19.42694184167566,-99.16481268252312,2024-09,2024,gs_00633_erknwp-gqsSaC6ndkECafg
QiZcRiCP30MPsCnl-yft7A,19.42749926534514,-99.16465733629856,2024-09,2024,gs_00634_QiZcRiCP30MPsCnl-yft7A
suVRI9-sZPCd4SlxKlYVVQ,19.42766383001565,-99.16474045789516,2024-09,2024,gs_00635_suVRI9-sZPCd4SlxKlYVVQ
